article_id,entity_mention,main_role,predicted_main_role
HI_273.txt,क्रेनी सेना के इंटेलिजेंस सूत्रों,Protagonist,Innocent
HI_7.txt,भारत,Protagonist,Protagonist
HI_70.txt,इंडोनेशिया,Protagonist,Antagonist
HI_396.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_166.txt,वालेरी स्टावित्स्की,Antagonist,Antagonist
HI_101.txt,भारत,Protagonist,Innocent
HI_225.txt,मायकोला ओलेशचुक,Protagonist,Antagonist
HI_124.txt,जेलेंस्की,Protagonist,Innocent
HI_263.txt,रणधीर जायसवाल,Protagonist,Antagonist
HI_249.txt,ट्रंप,Protagonist,Innocent
HI_279.txt,सर कीएर स्टार्मर,Protagonist,Innocent
HI_164.txt,पश्चिमी देशों,Protagonist,Innocent
HI_256.txt,अमेरिका,Antagonist,Antagonist
HI_391.txt,ट्रंप,Protagonist,Innocent
HI_27.txt,प्रधानमंत्री,Antagonist,Antagonist
HI_282.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_181.txt,भारत,Protagonist,Antagonist
HI_392.txt,जेलेंस्की,Protagonist,Antagonist
HI_117.txt,श्रीलंका,Innocent,Innocent
HI_311.txt,मार्क रूट,Protagonist,Protagonist
HI_282.txt,बाइडन,Protagonist,Protagonist
HI_133.txt,पक्षी प्रजातियां,Innocent,Innocent
HI_175.txt,अलेक्जेंड्रोव्का बस्ती,Innocent,Antagonist
HI_161.txt,नाटो गठबंधन,Antagonist,Innocent
HI_87.txt,यूक्रेन,Innocent,Innocent
HI_312.txt,मोदी,Protagonist,Antagonist
HI_96.txt,अमेरिका,Antagonist,Antagonist
HI_279.txt,अमेरिका,Protagonist,Innocent
HI_45.txt,व्लादीमिर पुतिन,Antagonist,Innocent
HI_383.txt,जेलेंस्की,Protagonist,Antagonist
HI_252.txt,कुर्स्क,Innocent,Protagonist
HI_45.txt,व्लादिमीर पुतिन,Antagonist,Antagonist
HI_331.txt,यूक्रेन,Protagonist,Innocent
HI_54.txt,नाटो,Antagonist,Antagonist
HI_70.txt,तुर्की,Antagonist,Innocent
HI_206.txt,एडवर्ड,Protagonist,Protagonist
HI_72.txt,मॉस्को,Antagonist,Antagonist
HI_222.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_304.txt,सैनिकों,Antagonist,Antagonist
HI_201.txt,नरेन्द्र मोदी,Protagonist,Protagonist
HI_102.txt,पोलटावा,Innocent,Protagonist
HI_375.txt,रूसी सेना,Antagonist,Antagonist
HI_216.txt,नाटो,Antagonist,Antagonist
HI_301.txt,वोलोदिमीर जेलेंस्की,Antagonist,Antagonist
HI_383.txt,रूस,Antagonist,Antagonist
HI_275.txt,रॉयटर्स,Antagonist,Antagonist
HI_319.txt,क्राइमिया,Innocent,Innocent
HI_187.txt,मोदी,Protagonist,Protagonist
HI_193.txt,किशिदा,Protagonist,Protagonist
HI_197.txt,यूक्रेनियों,Protagonist,Antagonist
HI_301.txt,सहयोगियों,Protagonist,Innocent
HI_116.txt,अमेरिका,Antagonist,Antagonist
HI_321.txt,पश्चिमी देशों,Protagonist,Innocent
HI_317.txt,भारत,Protagonist,Innocent
HI_112.txt,यूक्रेन,Antagonist,Protagonist
HI_86.txt,ब्राजील,Protagonist,Antagonist
HI_22.txt,यूक्रेन,Protagonist,Antagonist
HI_333.txt,रूस,Innocent,Innocent
HI_113.txt,यूक्रेन,Protagonist,Antagonist
HI_399.txt,अमेरिका,Antagonist,Antagonist
HI_304.txt,जेलेंस्की,Protagonist,Antagonist
HI_301.txt,वोलोदिमीर जेलेंस्की,Protagonist,Innocent
HI_14.txt,अलसु कुर्माशेवा,Antagonist,Innocent
HI_361.txt,रूस,Innocent,Antagonist
HI_23.txt,यूक्रेन,Protagonist,Protagonist
HI_394.txt,यूक्रेन,Protagonist,Innocent
HI_232.txt,यूएन,Protagonist,Innocent
HI_314.txt,ट्रंप,Protagonist,Innocent
HI_92.txt,रूस,Protagonist,Antagonist
HI_49.txt,इवान गेर्शकोविच,Antagonist,Protagonist
HI_314.txt,जो बाइडन,Antagonist,Antagonist
HI_355.txt,अमेरिका,Protagonist,Protagonist
HI_320.txt,अमेरिका,Protagonist,Innocent
HI_330.txt,रूस,Protagonist,Antagonist
HI_153.txt,रूसी सेना,Antagonist,Protagonist
HI_277.txt,वोलोदिमीर जेलेंस्की,Protagonist,Innocent
HI_208.txt,वन गुर्जरों,Innocent,Protagonist
HI_360.txt,यूक्रेन,Antagonist,Innocent
HI_41.txt,अमेरिका,Innocent,Antagonist
HI_89.txt,मोदी,Protagonist,Innocent
HI_321.txt,ज़ेलेंस्की,Protagonist,Innocent
HI_229.txt,यूक्रेन,Protagonist,Innocent
HI_210.txt,मनुष्य,Antagonist,Antagonist
HI_64.txt,आईसीसी,Protagonist,Protagonist
HI_66.txt,मास्को,Antagonist,Innocent
HI_202.txt,रूसी सेना,Antagonist,Antagonist
HI_118.txt,महिलाएं,Innocent,Protagonist
HI_32.txt,भारत,Antagonist,Antagonist
HI_23.txt,अमेरिका,Antagonist,Innocent
HI_388.txt,अमेरिका,Antagonist,Protagonist
HI_103.txt,पुतिन,Protagonist,Innocent
HI_100.txt,जेलेंस्की,Protagonist,Protagonist
HI_46.txt,यूक्रेन,Innocent,Antagonist
HI_77.txt,वोलोदिमीर जेलेंस्की,Protagonist,Antagonist
HI_77.txt,रूसी सेना,Antagonist,Antagonist
HI_325.txt,ट्रंप,Protagonist,Innocent
HI_281.txt,सदस्य,Protagonist,Antagonist
HI_212.txt,वोल्डिमीर जेलेंस्की,Protagonist,Antagonist
HI_262.txt,उत्तर कोरिया की सेना,Antagonist,Antagonist
HI_203.txt,ISIS,Antagonist,Innocent
HI_1.txt,राष्ट्रपति पुतिन,Protagonist,Innocent
HI_266.txt,कीव,Innocent,Innocent
HI_188.txt,अमेरिकी,Antagonist,Protagonist
HI_246.txt,यूक्रेन की सेना,Antagonist,Antagonist
HI_303.txt,यूक्रेन,Antagonist,Antagonist
HI_116.txt,बेल्जियम,Innocent,Innocent
HI_6.txt,यूक्रेन,Innocent,Protagonist
HI_366.txt,बाइडन,Antagonist,Antagonist
HI_45.txt,वादिम क्रासिकोव,Antagonist,Antagonist
HI_284.txt,पोलिश अधिकारियों,Protagonist,Innocent
HI_195.txt,जवाहरलाल नेहरू,Protagonist,Innocent
HI_307.txt,मॉस्को,Protagonist,Antagonist
HI_397.txt,सैक्स,Protagonist,Innocent
HI_206.txt,विदेशी नेताओं,Innocent,Antagonist
HI_117.txt,अल्जीरिया,Innocent,Antagonist
HI_90.txt,रूस,Protagonist,Innocent
HI_278.txt,अमेरिकी राष्ट्रपति,Protagonist,Innocent
HI_27.txt,भारत सरकार,Antagonist,Protagonist
HI_83.txt,यूक्रेन,Innocent,Antagonist
HI_175.txt,रूसी सेना,Antagonist,Antagonist
HI_329.txt,यूरोप,Antagonist,Antagonist
HI_228.txt,रूसी सेना,Antagonist,Antagonist
HI_60.txt,यूरोप,Antagonist,Innocent
HI_246.txt,रूसी सेना,Protagonist,Antagonist
HI_202.txt,यूक्रेन,Antagonist,Antagonist
HI_190.txt,रूस,Innocent,Protagonist
HI_400.txt,ब्रियांस्क,Innocent,Antagonist
HI_337.txt,रूस,Antagonist,Innocent
HI_32.txt,ब्रिटेन का मीडिया,Antagonist,Antagonist
HI_335.txt,नेटो,Protagonist,Antagonist
HI_202.txt,यूक्रेन,Protagonist,Antagonist
HI_77.txt,विताली क्लित्स्को,Protagonist,Protagonist
HI_189.txt,युक्त राष्ट्र,Protagonist,Protagonist
HI_283.txt,प्रधानमंत्री,Protagonist,Antagonist
HI_27.txt,केंद्र सरकार,Antagonist,Protagonist
HI_237.txt,ग्रह,Innocent,Antagonist
HI_199.txt,वैज्ञानिकों,Protagonist,Antagonist
HI_108.txt,डोनाल्ड ट्रंप,Protagonist,Antagonist
HI_63.txt,अमेरिका,Protagonist,Antagonist
HI_90.txt,यूक्रेन,Antagonist,Protagonist
HI_93.txt,रूस,Antagonist,Innocent
HI_325.txt,ट्रंप,Protagonist,Innocent
HI_123.txt,चीन,Antagonist,Innocent
HI_44.txt,भारत,Protagonist,Protagonist
HI_104.txt,रूस,Antagonist,Innocent
HI_157.txt,यूक्रेन,Protagonist,Innocent
HI_280.txt,पुतिन,Protagonist,Innocent
HI_55.txt,यूक्रेन,Antagonist,Protagonist
HI_187.txt,मोदी,Protagonist,Protagonist
HI_266.txt,यूक्रेन,Innocent,Innocent
HI_104.txt,मोदी सरकार,Protagonist,Innocent
HI_260.txt,वोलोदिमीर ज़ेलेंस्की,Protagonist,Protagonist
HI_83.txt,प्रधानमंत्री मोदी,Protagonist,Antagonist
HI_394.txt,एंटनी ब्लिंकन,Protagonist,Antagonist
HI_383.txt,अमेरिका,Protagonist,Antagonist
HI_301.txt,अमेरिका,Protagonist,Antagonist
HI_78.txt,जेलेंस्की,Protagonist,Antagonist
HI_255.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_176.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_123.txt,राष्ट्रपति जेलेंस्की,Protagonist,Antagonist
HI_222.txt,रूस,Protagonist,Antagonist
HI_243.txt,पश्चिमी देशों,Antagonist,Antagonist
HI_397.txt,बेलग्रेड,Innocent,Antagonist
HI_91.txt,नाटो सेना,Antagonist,Antagonist
HI_323.txt,नाटो,Antagonist,Antagonist
HI_310.txt,रूस,Protagonist,Innocent
HI_157.txt,स्विट्जरलैंड,Protagonist,Protagonist
HI_45.txt,क्रासिकोव,Antagonist,Antagonist
HI_269.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_145.txt,वेनिस,Innocent,Antagonist
HI_22.txt,वाशिंगटन,Antagonist,Antagonist
HI_169.txt,रूस,Antagonist,Antagonist
HI_253.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_50.txt,केंद्र सरकार,Protagonist,Protagonist
HI_118.txt,यूक्रेन,Innocent,Protagonist
HI_266.txt,रूस,Antagonist,Innocent
HI_181.txt,भारत,Protagonist,Antagonist
HI_311.txt,जो बाइडेन,Protagonist,Antagonist
HI_98.txt,रूस,Protagonist,Antagonist
HI_117.txt,अंगोला,Innocent,Antagonist
HI_92.txt,यूक्रेन,Antagonist,Antagonist
HI_46.txt,यूक्रेन,Innocent,Antagonist
HI_53.txt,भारत,Innocent,Innocent
HI_310.txt,पश्चिमी देशों,Antagonist,Innocent
HI_29.txt,ISIS-K,Antagonist,Antagonist
HI_319.txt,ओलेक्ज़ेंडर मेरेज़को,Protagonist,Innocent
HI_123.txt,भारत,Protagonist,Antagonist
HI_388.txt,मास्को,Protagonist,Protagonist
HI_271.txt,नरेंद्र मोदी,Protagonist,Protagonist
HI_262.txt,रूस,Antagonist,Innocent
HI_363.txt,जो बाइडन,Antagonist,Protagonist
HI_55.txt,रूसी एलिट्स,Protagonist,Innocent
HI_400.txt,काराचेव,Innocent,Antagonist
HI_104.txt,जेलेंस्की,Antagonist,Innocent
HI_70.txt,रूसी,Antagonist,Antagonist
HI_102.txt,यूक्रेनी राष्ट्रपति,Protagonist,Antagonist
HI_197.txt,यूक्रेन,Protagonist,Antagonist
HI_312.txt,ट्रंप,Antagonist,Antagonist
HI_116.txt,जर्मनी,Antagonist,Antagonist
HI_283.txt,ज़ेलेंस्की,Protagonist,Innocent
HI_375.txt,रूस,Antagonist,Innocent
HI_239.txt,भगीरथी,Innocent,Antagonist
HI_175.txt,यूक्रेन,Protagonist,Protagonist
HI_356.txt,यूक्रेन,Innocent,Innocent
HI_175.txt,कॉन्स्टेंटिन रेज़ेंको,Innocent,Innocent
HI_37.txt,पश्चिमी देश,Antagonist,Antagonist
HI_49.txt,पुतिन,Protagonist,Antagonist
HI_284.txt,पोलैंड,Innocent,Antagonist
HI_176.txt,कुर्स्क,Innocent,Innocent
HI_275.txt,विदेश मंत्रालय,Protagonist,Antagonist
HI_105.txt,रूस,Antagonist,Innocent
HI_391.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_55.txt,अमेरिका,Antagonist,Antagonist
HI_247.txt,ऊर्जा ठिकाने,Innocent,Antagonist
HI_400.txt,बाइडेन प्रशासन,Protagonist,Antagonist
HI_279.txt,बाइडन,Protagonist,Antagonist
HI_234.txt,आईपीई ग्लोबल,Protagonist,Antagonist
HI_181.txt,मोदी,Protagonist,Antagonist
HI_170.txt,रूस,Innocent,Antagonist
HI_77.txt,लुत्स्क,Innocent,Antagonist
HI_394.txt,रूसी सेना,Antagonist,Innocent
HI_157.txt,भारत,Protagonist,Innocent
HI_312.txt,भारत के छात्रों,Innocent,Antagonist
HI_308.txt,लावरोव,Protagonist,Antagonist
HI_33.txt,सर्बियन,Innocent,Antagonist
HI_246.txt,पांच लोग,Innocent,Antagonist
HI_341.txt,क्रेन,Innocent,Innocent
HI_326.txt,अमेरिका,Protagonist,Antagonist
HI_117.txt,किर्गिस्तान,Innocent,Antagonist
HI_272.txt,यूलिया नवेलनी,Protagonist,Antagonist
HI_280.txt,यूक्रेन,Antagonist,Protagonist
HI_82.txt,भारत,Protagonist,Innocent
HI_56.txt,यूक्रेन,Innocent,Antagonist
HI_260.txt,उत्तर कोरियाई सैनिकों,Antagonist,Protagonist
HI_82.txt,पीएम मोदी,Protagonist,Protagonist
HI_386.txt,बच्चे,Innocent,Antagonist
HI_400.txt,रूस,Protagonist,Antagonist
HI_267.txt,मोदी,Protagonist,Innocent
HI_101.txt,कीव,Innocent,Innocent
HI_117.txt,यूक्रेन,Innocent,Innocent
HI_85.txt,यूक्रेन,Innocent,Antagonist
HI_315.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_40.txt,वादिम क्रासिकोव,Antagonist,Antagonist
HI_167.txt,रूस,Antagonist,Protagonist
HI_117.txt,मॉस्को,Protagonist,Antagonist
HI_249.txt,यूक्रेन,Innocent,Antagonist
HI_377.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_324.txt,विक्टर,Protagonist,Antagonist
HI_80.txt,नाटो,Protagonist,Antagonist
HI_29.txt,ऑर्थोडॉक्स चर्च के पादरी,Innocent,Protagonist
HI_173.txt,यूक्रेन,Antagonist,Antagonist
HI_173.txt,पश्चिम देश,Antagonist,Protagonist
HI_379.txt,पश्चिम,Antagonist,Protagonist
HI_80.txt,रूस,Antagonist,Antagonist
HI_195.txt,मोदी,Protagonist,Innocent
HI_395.txt,यूक्रेन,Protagonist,Innocent
HI_70.txt,रूसी,Antagonist,Innocent
HI_321.txt,यूक्रेनी सेना,Protagonist,Antagonist
HI_365.txt,सुमी,Innocent,Antagonist
HI_227.txt,पुतिन,Antagonist,Antagonist
HI_278.txt,व्लोदिमीर जेलेंस्की,Protagonist,Antagonist
HI_117.txt,अफ्रीका,Innocent,Antagonist
HI_49.txt,पॉल व्हेलन,Antagonist,Protagonist
HI_53.txt,भारत,Innocent,Innocent
HI_196.txt,यूक्रेनी राष्ट्रपति,Protagonist,Antagonist
HI_206.txt,विकास यादव,Innocent,Antagonist
HI_165.txt,यूक्रेन,Protagonist,Antagonist
HI_117.txt,पश्चिम एशिया,Innocent,Antagonist
HI_242.txt,अमेरिका,Antagonist,Antagonist
HI_377.txt,क्रेमलिन,Protagonist,Protagonist
HI_2.txt,अमेरिका,Protagonist,Protagonist
HI_388.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_29.txt,यूक्रेन,Antagonist,Antagonist
HI_206.txt,एंजेला मर्केल,Innocent,Antagonist
HI_258.txt,भारत,Protagonist,Innocent
HI_319.txt,रूस,Antagonist,Innocent
HI_387.txt,बेथ सैनर,Protagonist,Protagonist
HI_231.txt,लद्दाख,Protagonist,Protagonist
HI_230.txt,भारत,Protagonist,Antagonist
HI_93.txt,नई दिल्ली,Protagonist,Innocent
HI_236.txt,मानव समुदाय,Innocent,Antagonist
HI_196.txt,सैनिकों,Protagonist,Protagonist
HI_255.txt,भारतीय नौजवानों,Innocent,Innocent
HI_112.txt,सर्गेई मिरोनोव,Protagonist,Protagonist
HI_113.txt,रूस,Antagonist,Innocent
HI_279.txt,जो बाइडन,Protagonist,Innocent
HI_197.txt,रूसी सेना,Antagonist,Antagonist
HI_163.txt,भारत,Protagonist,Protagonist
HI_53.txt,भारत,Protagonist,Antagonist
HI_164.txt,फ्रांस,Protagonist,Antagonist
HI_251.txt,जो बाइडेन,Protagonist,Antagonist
HI_303.txt,व्याचेस्लाव ग्लैडकोव,Protagonist,Antagonist
HI_229.txt,कुर्क्स,Innocent,Antagonist
HI_225.txt,मॉस्को,Antagonist,Antagonist
HI_73.txt,यूक्रेन,Innocent,Innocent
HI_56.txt,रूस,Protagonist,Innocent
HI_204.txt,युवाओं,Innocent,Protagonist
HI_92.txt,यूरोप,Antagonist,Innocent
HI_178.txt,यूक्रेन,Innocent,Antagonist
HI_191.txt,नरेंद्र मोदी,Protagonist,Protagonist
HI_113.txt,यूक्रेन,Innocent,Antagonist
HI_65.txt,खारकीव,Innocent,Antagonist
HI_124.txt,रूसी सेना,Antagonist,Antagonist
HI_224.txt,भारत खासकर,Protagonist,Innocent
HI_1.txt,भारत,Protagonist,Innocent
HI_40.txt,रूसी सेना,Innocent,Antagonist
HI_55.txt,रूस,Antagonist,Innocent
HI_64.txt,पुतिन,Antagonist,Protagonist
HI_216.txt,नाटो,Antagonist,Antagonist
HI_399.txt,वोलोदिमीर जेलेंस्की,Protagonist,Antagonist
HI_282.txt,जो बाइडन,Protagonist,Innocent
HI_265.txt,ड्रैगन ड्रोन,Antagonist,Antagonist
HI_124.txt,चेक,Protagonist,Antagonist
HI_32.txt,फाइनेंशियल टाइम्स,Antagonist,Antagonist
HI_73.txt,रूस,Antagonist,Innocent
HI_317.txt,उषा वेंस,Protagonist,Innocent
HI_112.txt,यूक्रेनी इकाइयों,Antagonist,Innocent
HI_66.txt,रूस,Protagonist,Antagonist
HI_22.txt,रूस,Antagonist,Antagonist
HI_164.txt,अमेरिका,Protagonist,Antagonist
HI_269.txt,पश्चिम,Antagonist,Antagonist
HI_314.txt,अमरेका,Protagonist,Protagonist
HI_280.txt,मोदी,Protagonist,Innocent
HI_372.txt,यूक्रेन,Antagonist,Antagonist
HI_177.txt,नाटो,Antagonist,Innocent
HI_358.txt,भारत,Protagonist,Protagonist
HI_128.txt,अमेरिका,Protagonist,Innocent
HI_1.txt,रूस,Protagonist,Innocent
HI_305.txt,रूसियों,Innocent,Innocent
HI_174.txt,यूक्रेन,Protagonist,Antagonist
HI_278.txt,यूक्रेन,Protagonist,Innocent
HI_312.txt,अमित शाह,Innocent,Antagonist
HI_245.txt,जेलेंस्की,Innocent,Antagonist
HI_80.txt,अमेरिकी,Protagonist,Innocent
HI_196.txt,रूस के सैनिक,Antagonist,Protagonist
HI_2.txt,पश्चिम,Protagonist,Innocent
HI_82.txt,रूस,Protagonist,Innocent
HI_189.txt,ज़ेलेंस्की,Protagonist,Innocent
HI_45.txt,रूसी राजनयिकों,Innocent,Antagonist
HI_224.txt,मोदी,Protagonist,Protagonist
HI_229.txt,रूस,Antagonist,Innocent
HI_310.txt,सोंग किम,Protagonist,Innocent
HI_99.txt,रूस,Protagonist,Innocent
HI_116.txt,रूस,Antagonist,Antagonist
HI_303.txt,रूस,Innocent,Antagonist
HI_395.txt,उत्तर कोरियाई सैनिकों,Antagonist,Antagonist
HI_55.txt,अमेरिका,Antagonist,Protagonist
HI_362.txt,रूसी,Antagonist,Antagonist
HI_96.txt,यूक्रेन,Protagonist,Antagonist
HI_400.txt,बाइडेन,Antagonist,Innocent
HI_69.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_74.txt,भारत,Protagonist,Innocent
HI_6.txt,यूक्रेन,Innocent,Protagonist
HI_302.txt,जापान,Protagonist,Protagonist
HI_27.txt,मणिपुर,Innocent,Protagonist
HI_370.txt,अमेरिका,Protagonist,Protagonist
HI_176.txt,रूस,Protagonist,Innocent
HI_29.txt,रूस,Innocent,Antagonist
HI_348.txt,चीन,Protagonist,Antagonist
HI_249.txt,यूक्रेन,Antagonist,Antagonist
HI_173.txt,रूस,Protagonist,Antagonist
HI_128.txt,ट्रंप,Antagonist,Innocent
HI_384.txt,यूक्रेन,Protagonist,Protagonist
HI_117.txt,रूस,Antagonist,Innocent
HI_193.txt,बाइडेन,Protagonist,Protagonist
HI_101.txt,मोदी,Protagonist,Protagonist
HI_392.txt,ट्रंप,Protagonist,Antagonist
HI_248.txt,ओलेह सिनीहुबोव,Protagonist,Antagonist
HI_387.txt,डोनाल्ड ट्रम्प,Protagonist,Protagonist
HI_155.txt,पश्चिमी देश,Antagonist,Antagonist
HI_282.txt,ज़ेलेंस्की,Protagonist,Antagonist
HI_224.txt,जेलेंस्की,Protagonist,Innocent
HI_120.txt,अमेरिका,Protagonist,Innocent
HI_195.txt,यूक्रेन,Antagonist,Innocent
HI_117.txt,मोदी,Protagonist,Innocent
HI_8.txt,दिमित्री पेसकोव,Antagonist,Antagonist
HI_66.txt,चीन,Antagonist,Innocent
HI_246.txt,रूसी सेना,Protagonist,Antagonist
HI_269.txt,यूक्रेन,Innocent,Antagonist
HI_324.txt,कमेनस्चिक,Innocent,Antagonist
HI_304.txt,पुतिन,Antagonist,Antagonist
HI_328.txt,रूस,Protagonist,Innocent
HI_248.txt,12 लोग,Innocent,Antagonist
HI_166.txt,यूक्रेन,Antagonist,Antagonist
HI_52.txt,सरकार,Protagonist,Protagonist
HI_370.txt,जो बाइडन,Antagonist,Protagonist
HI_355.txt,हैरिस,Protagonist,Antagonist
HI_136.txt,टोटल एनर्जीज़,Antagonist,Innocent
HI_121.txt,रूस,Protagonist,Protagonist
HI_2.txt,भारत-,Antagonist,Innocent
HI_47.txt,पोलैंड,Protagonist,Protagonist
HI_331.txt,विदेश मंत्रालय,Protagonist,Innocent
HI_23.txt,यूरोपीय यूनियन,Antagonist,Innocent
HI_70.txt,क्रीमियाई तातर मुसलमान,Innocent,Antagonist
HI_320.txt,मारिया ज़ोलकीना,Protagonist,Innocent
HI_96.txt,नाटो,Antagonist,Antagonist
HI_304.txt,रूस,Antagonist,Antagonist
HI_23.txt,यूक्रेन,Innocent,Antagonist
HI_40.txt,रूस,Protagonist,Protagonist
HI_379.txt,यूक्रेन,Antagonist,Protagonist
HI_46.txt,ब्राज़ील,Protagonist,Innocent
HI_22.txt,रूस,Innocent,Antagonist
HI_33.txt,पीएम मोदी,Protagonist,Innocent
HI_99.txt,क्रेमलिन,Protagonist,Innocent
HI_206.txt,नागरिकों,Innocent,Protagonist
HI_42.txt,चरणजीत सिंह,Antagonist,Protagonist
HI_183.txt,फिनलैंड,Antagonist,Innocent
HI_322.txt,ज़ेलेंस्की,Protagonist,Protagonist
HI_117.txt,शेख मंसूर बटालियन,Protagonist,Innocent
HI_213.txt,अमेरिकी,Protagonist,Protagonist
HI_329.txt,रिपब्लिकन पार्टी,Protagonist,Innocent
HI_94.txt,रणधीर जायसवाल,Protagonist,Innocent
HI_378.txt,कुर्स्क,Innocent,Antagonist
HI_58.txt,रूस,Antagonist,Antagonist
HI_153.txt,सेवेरोडोनेट्स्क,Innocent,Antagonist
HI_33.txt,मोदी,Protagonist,Antagonist
HI_124.txt,यूक्रेन की सेना,Innocent,Antagonist
HI_164.txt,ब्रिटेन,Protagonist,Antagonist
HI_6.txt,रूसी,Antagonist,Antagonist
HI_145.txt,ढाका,Innocent,Antagonist
HI_168.txt,रूस,Antagonist,Antagonist
HI_227.txt,वोलोदिमीर जेलेंस्की,Protagonist,Antagonist
HI_183.txt,नाटो,Antagonist,Innocent
HI_239.txt,हिमालय,Innocent,Antagonist
HI_279.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_163.txt,क्वाड,Protagonist,Protagonist
HI_304.txt,यूक्रेनी सेना,Protagonist,Antagonist
HI_112.txt,एलेक्सी स्मिरनोव,Protagonist,Innocent
HI_41.txt,रूस,Antagonist,Antagonist
HI_176.txt,कीव शासन,Antagonist,Antagonist
HI_310.txt,पुतिन,Protagonist,Innocent
HI_74.txt,भारत,Protagonist,Protagonist
HI_256.txt,जो बाइडेन,Protagonist,Antagonist
HI_243.txt,उत्तर कोरिया,Antagonist,Innocent
HI_201.txt,पुतिन,Protagonist,Protagonist
HI_23.txt,यूक्रेनी सेना,Protagonist,Protagonist
HI_79.txt,रूस,Protagonist,Antagonist
HI_14.txt,रूस,Protagonist,Protagonist
HI_305.txt,कुर्स्क,Innocent,Antagonist
HI_281.txt,यूक्रेन,Antagonist,Innocent
HI_6.txt,यूक्रेन,Innocent,Antagonist
HI_283.txt,रूस,Antagonist,Antagonist
HI_254.txt,नरेंद्र मोदी,Protagonist,Protagonist
HI_314.txt,ट्रंप,Antagonist,Protagonist
HI_16.txt,रूस,Antagonist,Protagonist
HI_335.txt,यूक्रेन,Innocent,Antagonist
HI_202.txt,रूस,Antagonist,Antagonist
HI_269.txt,मॉस्को,Protagonist,Antagonist
HI_3.txt,अलसु,Antagonist,Innocent
HI_70.txt,पाकिस्तान,Antagonist,Protagonist
HI_191.txt,मोदी,Protagonist,Antagonist
HI_245.txt,जेलेंस्की,Protagonist,Innocent
HI_237.txt,वैज्ञानिक,Protagonist,Antagonist
HI_286.txt,उत्तर कोरियाई सैनिक,Protagonist,Antagonist
HI_202.txt,जेलेंस्की,Protagonist,Antagonist
HI_220.txt,बाइडेन,Protagonist,Innocent
HI_128.txt,रूस,Innocent,Innocent
HI_22.txt,कीव,Antagonist,Antagonist
HI_317.txt,रूस,Protagonist,Innocent
HI_197.txt,रूस,Antagonist,Antagonist
HI_387.txt,रूस,Antagonist,Protagonist
HI_323.txt,सैविल,Protagonist,Innocent
HI_379.txt,रूस,Protagonist,Antagonist
HI_202.txt,कुर्स्क,Innocent,Antagonist
HI_157.txt,रूस,Antagonist,Innocent
HI_33.txt,सीरिया-,Innocent,Antagonist
HI_253.txt,रूस,Protagonist,Protagonist
HI_2.txt,मास्को,Antagonist,Innocent
