article_id,entity_mention,main_role,predicted_main_role
HI_104.txt,नई दिल्ली,Protagonist,Innocent
HI_89.txt,पश्चिमी देशों,Antagonist,Innocent
HI_322.txt,मैरी एन मार्श,Protagonist,Antagonist
HI_121.txt,भारत,Antagonist,Innocent
HI_314.txt,ईसाइयों,Innocent,Antagonist
HI_83.txt,भारत,Protagonist,Protagonist
HI_274.txt,कोस्तियातिन्विका,Innocent,Innocent
HI_382.txt,रूस,Protagonist,Protagonist
HI_392.txt,ट्रंप,Protagonist,Antagonist
HI_192.txt,रूस,Protagonist,Innocent
HI_198.txt,अमेरिका,Protagonist,Protagonist
HI_234.txt,बिहार,Innocent,Innocent
HI_218.txt,अमेरिकी,Antagonist,Innocent
HI_63.txt,रूस,Antagonist,Antagonist
HI_118.txt,रूस,Antagonist,Protagonist
HI_221.txt,अमेरिका,Protagonist,Innocent
HI_119.txt,गौरव गोगोई,Protagonist,Antagonist
HI_123.txt,चीन,Antagonist,Innocent
HI_25.txt,रूसियों,Innocent,Antagonist
HI_246.txt,जेलेंस्की,Antagonist,Antagonist
HI_317.txt,चीन,Antagonist,Antagonist
HI_33.txt,भारत,Protagonist,Innocent
HI_386.txt,रूस,Protagonist,Protagonist
HI_252.txt,एंड्री सिबिहा,Protagonist,Protagonist
HI_44.txt,पीएम मोदी,Protagonist,Antagonist
HI_234.txt,उत्तराखंड,Innocent,Innocent
HI_173.txt,रूस,Protagonist,Innocent
HI_331.txt,कुर्स्क,Innocent,Antagonist
HI_49.txt,पुतिन,Protagonist,Protagonist
HI_277.txt,यूक्रेन,Innocent,Innocent
HI_52.txt,भारतीय दूतावास,Protagonist,Protagonist
HI_174.txt,उत्तर कोरियाई सैनिक,Antagonist,Antagonist
HI_318.txt,अमेरिका,Antagonist,Innocent
HI_56.txt,व्लादिमीर पुतिन,Antagonist,Antagonist
HI_326.txt,यूक्रेन,Protagonist,Antagonist
HI_246.txt,दक्षिणी ओडेसा,Innocent,Antagonist
HI_278.txt,यूक्रेनी,Innocent,Antagonist
HI_302.txt,किम जोंग,Antagonist,Protagonist
HI_238.txt,हिमाचल,Innocent,Innocent
HI_24.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_22.txt,जेलेंस्की,Antagonist,Antagonist
HI_52.txt,भारत के सात छात्रों,Innocent,Antagonist
HI_22.txt,यूक्रेन,Innocent,Antagonist
HI_16.txt,यूक्रेन,Innocent,Protagonist
HI_2.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_131.txt,भारत,Protagonist,Protagonist
HI_117.txt,पाकिस्तान,Innocent,Antagonist
HI_48.txt,वैगनर चीफ,Protagonist,Innocent
HI_23.txt,पश्चिमी,Antagonist,Antagonist
HI_96.txt,यूरोप,Antagonist,Antagonist
HI_257.txt,तीन लोग,Innocent,Antagonist
HI_257.txt,रूस,Innocent,Antagonist
HI_49.txt,पश्चिम देशों,Protagonist,Protagonist
HI_303.txt,रूसी बलों,Innocent,Antagonist
HI_96.txt,अमेरिका,Antagonist,Antagonist
HI_224.txt,भारत,Innocent,Innocent
HI_195.txt,रूस,Antagonist,Innocent
HI_385.txt,ब्रांस्क,Innocent,Antagonist
HI_2.txt,भारत,Protagonist,Protagonist
HI_316.txt,रूस,Protagonist,Protagonist
HI_68.txt,मारियुपोल मैटरनिटी हॉस्पिटल,Innocent,Antagonist
HI_271.txt,मोदी,Antagonist,Antagonist
HI_161.txt,फ्रांस,Antagonist,Innocent
HI_216.txt,मोदी,Protagonist,Antagonist
HI_390.txt,यूक्रेन,Protagonist,Innocent
HI_309.txt,किम जोंग उन,Antagonist,Innocent
HI_7.txt,भारत,Protagonist,Innocent
HI_22.txt,यूक्रेन,Antagonist,Antagonist
HI_99.txt,अमेरिका,Antagonist,Innocent
HI_213.txt,जो बाइडेन,Antagonist,Protagonist
HI_246.txt,क्रीमिया,Innocent,Antagonist
HI_7.txt,यूक्रेन,Innocent,Antagonist
HI_117.txt,सरकार,Antagonist,Innocent
HI_30.txt,ओरबान,Protagonist,Antagonist
HI_57.txt,फाइनेंशियल टाइम्स,Antagonist,Antagonist
HI_164.txt,पश्चिमी देशों,Antagonist,Antagonist
HI_372.txt,अमेरिका,Antagonist,Innocent
HI_39.txt,नरेंद्र मोदी,Protagonist,Antagonist
HI_23.txt,यूक्रेन,Antagonist,Antagonist
HI_188.txt,अमेरिका,Antagonist,Protagonist
HI_117.txt,हंगरी,Innocent,Antagonist
HI_325.txt,टिमोथी कुज़मा,Protagonist,Innocent
HI_399.txt,मायकोलाइव,Innocent,Antagonist
HI_124.txt,यूक्रेन,Protagonist,Antagonist
HI_86.txt,भारत,Protagonist,Innocent
HI_2.txt,चीन,Antagonist,Innocent
HI_161.txt,उत्तरी यूरोपीय देशों,Antagonist,Innocent
HI_123.txt,चीन,Protagonist,Innocent
HI_55.txt,USSR 1991,Innocent,Antagonist
HI_285.txt,रूस,Protagonist,Protagonist
HI_300.txt,हिंद-प्रशांत क्षेत्र,Innocent,Antagonist
HI_279.txt,नेटो,Protagonist,Antagonist
HI_41.txt,बाइडन,Protagonist,Antagonist
HI_397.txt,सर्बिया,Innocent,Antagonist
HI_176.txt,अमेरिका,Antagonist,Innocent
HI_224.txt,रूस,Protagonist,Innocent
HI_74.txt,भारत,Protagonist,Innocent
HI_276.txt,वागनर समूह,Protagonist,Protagonist
HI_250.txt,भारत,Protagonist,Antagonist
HI_266.txt,यूक्रेन,Protagonist,Antagonist
HI_6.txt,पुतिन,Protagonist,Antagonist
HI_272.txt,पुतिन,Antagonist,Antagonist
HI_310.txt,अमेरिका,Antagonist,Innocent
HI_178.txt,रूस,Antagonist,Antagonist
HI_247.txt,रूसी सेना,Antagonist,Antagonist
HI_342.txt,एंद्रेई येरमाक,Protagonist,Protagonist
HI_323.txt,यूरोपीय संघ,Protagonist,Innocent
HI_124.txt,जेलेंस्की,Protagonist,Innocent
HI_188.txt,अमेरिका,Antagonist,Protagonist
HI_379.txt,अमेरिका,Antagonist,Antagonist
HI_49.txt,पुतिन,Protagonist,Protagonist
HI_118.txt,पोलैंड,Protagonist,Protagonist
HI_269.txt,एंटोनियो गुटरेस,Protagonist,Antagonist
HI_195.txt,यूक्रेन,Innocent,Innocent
HI_162.txt,नाटो,Antagonist,Protagonist
HI_46.txt,यूरोप,Antagonist,Innocent
HI_228.txt,सेरही पोपको,Protagonist,Antagonist
HI_329.txt,ब्रायन लांज़ा,Protagonist,Innocent
HI_317.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_307.txt,विदेश मंत्री,Protagonist,Antagonist
HI_196.txt,चीन,Antagonist,Innocent
HI_237.txt,News18,Protagonist,Antagonist
HI_338.txt,मैक्स बर्गमन,Antagonist,Innocent
HI_7.txt,रूस,Protagonist,Protagonist
HI_29.txt,यूक्रेन,Antagonist,Antagonist
HI_16.txt,मोदी,Protagonist,Protagonist
HI_254.txt,रूसी सेना,Antagonist,Antagonist
HI_29.txt,NATO,Antagonist,Antagonist
HI_168.txt,यूक्रेन,Innocent,Antagonist
HI_29.txt,रूस,Innocent,Antagonist
HI_48.txt,माली के विद्रोहियों,Antagonist,Antagonist
HI_42.txt,उरगेन तमांग,Innocent,Antagonist
HI_29.txt,डर्बेंट,Innocent,Antagonist
HI_249.txt,यूक्रेन,Innocent,Antagonist
HI_42.txt,विदेश मंत्रालय,Antagonist,Innocent
HI_202.txt,यूक्रेनी सेना,Protagonist,Antagonist
HI_74.txt,स्विट्जरलैंड,Protagonist,Protagonist
HI_202.txt,नागरिकों,Innocent,Antagonist
HI_312.txt,भारत,Protagonist,Antagonist
HI_24.txt,मोदी,Protagonist,Innocent
HI_117.txt,यूरोपीय देश,Innocent,Antagonist
HI_206.txt,अमेरिका,Antagonist,Antagonist
HI_6.txt,व्लादिमिर पुतिन,Innocent,Antagonist
HI_2.txt,यूरोप,Innocent,Protagonist
HI_317.txt,डोनाल्ड ट्रंप,Protagonist,Antagonist
HI_255.txt,भारतीयों,Innocent,Antagonist
HI_193.txt,विक्रम मिस्री,Protagonist,Protagonist
HI_181.txt,यूक्रेन,Innocent,Antagonist
HI_273.txt,क्रेमलिन,Protagonist,Antagonist
HI_254.txt,भारतीय नागरिकों,Innocent,Protagonist
HI_30.txt,यूक्रेन,Antagonist,Innocent
HI_6.txt,रूसी,Antagonist,Antagonist
HI_238.txt,हरिद्वार,Innocent,Innocent
HI_80.txt,NATO,Protagonist,Innocent
HI_53.txt,रूस,Antagonist,Innocent
HI_203.txt,अल-कायदा,Antagonist,Antagonist
HI_307.txt,यूक्रेन,Antagonist,Antagonist
HI_53.txt,अमेरिका,Antagonist,Innocent
HI_45.txt,ज़ेलिमखान खांगोशविली,Innocent,Antagonist
HI_106.txt,अमेरिका,Antagonist,Innocent
HI_113.txt,यूक्रेन,Innocent,Innocent
HI_228.txt,रूसी रक्षा मंत्रालय,Protagonist,Antagonist
HI_273.txt,अमेरिकी ख़ुफिया एजेंसी,Antagonist,Antagonist
HI_258.txt,यूक्रेन,Protagonist,Innocent
HI_42.txt,एजेंटों,Antagonist,Protagonist
HI_164.txt,यूक्रेन,Protagonist,Innocent
HI_67.txt,यूक्रेन,Innocent,Antagonist
HI_131.txt,भारत,Protagonist,Protagonist
HI_331.txt,यूक्रेन,Protagonist,Innocent
HI_286.txt,दक्षिण कोरियाई खुफिया एजेंसियों,Protagonist,Antagonist
HI_228.txt,यूक्रेन,Innocent,Antagonist
HI_189.txt,वलोडिमिर ज़ेलेंस्की,Protagonist,Innocent
HI_55.txt,पुतिन,Protagonist,Antagonist
HI_252.txt,रक्षा मंत्रालय,Antagonist,Protagonist
HI_372.txt,रूस,Antagonist,Antagonist
HI_32.txt,रूस,Antagonist,Innocent
HI_3.txt,अमेरिका-,Protagonist,Antagonist
HI_259.txt,यूक्रेन,Protagonist,Innocent
HI_1.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_393.txt,रूस,Antagonist,Protagonist
HI_308.txt,उत्तर कोरिया,Protagonist,Protagonist
HI_14.txt,बाइडेन,Protagonist,Protagonist
HI_228.txt,नागरिक,Innocent,Antagonist
HI_262.txt,यूक्रेन,Protagonist,Antagonist
HI_246.txt,पश्चिमी देशों,Antagonist,Antagonist
HI_30.txt,पुतिन,Antagonist,Antagonist
HI_55.txt,रूस,Innocent,Antagonist
HI_193.txt,भारत,Protagonist,Protagonist
HI_113.txt,रूस,Antagonist,Antagonist
HI_20.txt,नरेन्द्र मोदी,Protagonist,Protagonist
HI_256.txt,जेलेंस्की,Protagonist,Antagonist
HI_332.txt,यूक्रेन,Protagonist,Innocent
HI_389.txt,पेसकोव,Protagonist,Antagonist
HI_44.txt,भारत,Protagonist,Innocent
HI_224.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_393.txt,ट्रंप,Protagonist,Antagonist
HI_193.txt,मोदी,Protagonist,Protagonist
HI_33.txt,रूस,Antagonist,Antagonist
HI_18.txt,वादिम क्रासिकोव,Antagonist,Antagonist
HI_2.txt,पश्चिमी देश,Antagonist,Protagonist
HI_229.txt,नागरिक,Innocent,Antagonist
HI_246.txt,रूस,Innocent,Antagonist
HI_45.txt,रूस,Protagonist,Antagonist
HI_127.txt,रूस,Antagonist,Protagonist
HI_39.txt,भारत,Protagonist,Antagonist
HI_120.txt,रूस,Antagonist,Antagonist
HI_157.txt,भारत,Protagonist,Innocent
HI_86.txt,चीन,Protagonist,Antagonist
HI_142.txt,बिहार सरकार,Protagonist,Protagonist
HI_6.txt,यूक्रेन,Innocent,Antagonist
HI_185.txt,नाटो,Antagonist,Protagonist
HI_72.txt,व्लादिमीर पुतिन,Antagonist,Innocent
HI_377.txt,पेसकोव,Protagonist,Innocent
HI_273.txt,दमित्री पेस्कोव,Protagonist,Antagonist
HI_398.txt,नागरिकों,Innocent,Antagonist
HI_311.txt,उत्तर अटलांटिक संधि संगठन,Protagonist,Antagonist
HI_281.txt,पश्चिमी मुल्कों,Antagonist,Innocent
HI_27.txt,राज्य,Innocent,Protagonist
HI_271.txt,भारत,Antagonist,Innocent
HI_96.txt,यूक्रेन,Innocent,Protagonist
HI_22.txt,यूक्रेनी सैनिक,Innocent,Antagonist
HI_383.txt,यूक्रेन,Protagonist,Antagonist
HI_46.txt,इजरायल,Antagonist,Innocent
HI_111.txt,राष्ट्रपति व्लादिमीर पुतिन,Protagonist,Protagonist
HI_173.txt,जेलेंस्की,Antagonist,Antagonist
HI_153.txt,पोपसना,Innocent,Antagonist
HI_32.txt,भारत,Innocent,Antagonist
HI_46.txt,पश्चिम,Antagonist,Innocent
HI_82.txt,पीएम मोदी,Protagonist,Protagonist
HI_271.txt,रूस,Antagonist,Antagonist
HI_117.txt,मुस्लिम ब्रदरहुड,Antagonist,Innocent
HI_119.txt,पूर्वोत्तर,Innocent,Antagonist
HI_30.txt,ओरबान,Antagonist,Antagonist
HI_142.txt,बीरपुर बैराज,Innocent,Protagonist
HI_283.txt,लोग,Innocent,Antagonist
HI_314.txt,नरेंद्र मोदी,Protagonist,Antagonist
HI_269.txt,पुतिन,Protagonist,Antagonist
HI_70.txt,रूस,Antagonist,Antagonist
HI_7.txt,कुलेबा,Antagonist,Antagonist
HI_24.txt,जेलेन्स्की,Antagonist,Innocent
HI_206.txt,कॉन्ट्रैक्टर,Protagonist,Antagonist
HI_245.txt,जेलेंस्की,Protagonist,Protagonist
HI_312.txt,बिडेन,Antagonist,Antagonist
HI_257.txt,रूसी अधिकारियों,Protagonist,Innocent
HI_378.txt,ज़ेलेंस्की,Protagonist,Antagonist
HI_389.txt,पुतिन,Protagonist,Innocent
HI_219.txt,अमेरिका,Protagonist,Protagonist
HI_284.txt,राजनयिकों,Antagonist,Antagonist
HI_304.txt,यूक्रेन,Protagonist,Antagonist
HI_61.txt,फाइनेंशियल टाइम्स,Antagonist,Protagonist
HI_390.txt,अमेरिका,Protagonist,Innocent
HI_30.txt,ओरबान,Protagonist,Innocent
HI_102.txt,रूस,Antagonist,Innocent
HI_16.txt,पीएम मोदी,Protagonist,Antagonist
HI_30.txt,रूस,Antagonist,Innocent
HI_53.txt,भारत,Protagonist,Innocent
HI_282.txt,भारत,Protagonist,Protagonist
HI_119.txt,नरेंद्र मोदी,Antagonist,Antagonist
HI_320.txt,कुर्स्क,Innocent,Innocent
HI_176.txt,केरीन जीन पियरे,Antagonist,Innocent
HI_136.txt,फ्रांसीसी विज्ञापन निगरानी संस्था,Protagonist,Innocent
HI_319.txt,पुतिन,Antagonist,Antagonist
HI_6.txt,खार्किव,Innocent,Antagonist
HI_109.txt,नाटो,Antagonist,Protagonist
HI_124.txt,यूक्रेनियंस,Protagonist,Innocent
HI_329.txt,अमेरिका,Protagonist,Antagonist
HI_201.txt,पश्चिमी देश,Antagonist,Innocent
HI_396.txt,यूक्रेन,Innocent,Antagonist
HI_230.txt,पुतिन,Protagonist,Antagonist
HI_59.txt,नरेंद्र मोदी,Antagonist,Antagonist
HI_7.txt,चीन,Antagonist,Innocent
HI_278.txt,यूक्रेन,Innocent,Antagonist
HI_226.txt,रुस्तेम उमरोव,Protagonist,Protagonist
HI_320.txt,यूक्रेनी शहरों,Innocent,Antagonist
HI_318.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_312.txt,भारतीय,Innocent,Antagonist
HI_396.txt,एलन मस्क,Protagonist,Antagonist
HI_257.txt,वोरोब्योव,Protagonist,Antagonist
HI_222.txt,ब्रिक्स,Protagonist,Antagonist
HI_96.txt,रूस,Antagonist,Protagonist
HI_49.txt,रूस,Protagonist,Protagonist
HI_120.txt,NATO सहयोगी,Protagonist,Innocent
HI_14.txt,बाइडेन,Protagonist,Innocent
HI_221.txt,वोलोदिमीर जेलेंस्की,Protagonist,Protagonist
HI_331.txt,रूस,Antagonist,Antagonist
HI_393.txt,यूक्रेन,Protagonist,Protagonist
HI_123.txt,चीन,Antagonist,Innocent
HI_18.txt,रूस,Antagonist,Antagonist
HI_163.txt,पीएम मोदी,Protagonist,Innocent
HI_385.txt,जेलेंस्की,Protagonist,Antagonist
HI_270.txt,यूरोप,Innocent,Innocent
HI_128.txt,कमला हैरिस,Protagonist,Antagonist
HI_309.txt,पश्चिमी देश,Antagonist,Innocent
HI_317.txt,विवेक रामास्वामी,Protagonist,Innocent
HI_66.txt,राष्ट्रपति वलोडिमिर जेलेंस्की,Innocent,Innocent
HI_320.txt,रूस,Antagonist,Innocent
HI_242.txt,व्लादिमीर पुतिन,Antagonist,Innocent
HI_22.txt,रूस,Antagonist,Antagonist
HI_195.txt,पुतिन,Protagonist,Innocent
HI_117.txt,यूक्रेन,Innocent,Antagonist
HI_102.txt,यूक्रेनी सेना,Protagonist,Innocent
HI_303.txt,वोरोनिश,Innocent,Antagonist
HI_203.txt,पश्चिम एशिया,Innocent,Innocent
HI_398.txt,रूस,Antagonist,Antagonist
HI_169.txt,यूक्रेनी,Antagonist,Protagonist
HI_266.txt,जेलेंस्की,Protagonist,Antagonist
HI_93.txt,यूक्रेन,Innocent,Innocent
HI_268.txt,यूक्रेन,Innocent,Innocent
HI_165.txt,कुर्स्क,Antagonist,Antagonist
HI_25.txt,NATO,Antagonist,Antagonist
HI_23.txt,रूस,Protagonist,Innocent
HI_235.txt,संयुक्त राष्ट्र,Protagonist,Antagonist
HI_6.txt,यूक्रेनी नागरिकों,Innocent,Antagonist
HI_78.txt,पोलटावा,Innocent,Antagonist
HI_117.txt,यूक्रेन,Innocent,Innocent
HI_268.txt,रूस,Antagonist,Innocent
HI_312.txt,ट्रंप,Antagonist,Antagonist
HI_277.txt,रूसी सेना,Antagonist,Innocent
HI_286.txt,यून सूक येओल,Protagonist,Innocent
HI_359.txt,जो बाइडन,Antagonist,Antagonist
HI_7.txt,रूस,Protagonist,Antagonist
HI_117.txt,रोमानिया,Innocent,Antagonist
HI_248.txt,रूस,Antagonist,Innocent
HI_123.txt,रूस,Innocent,Antagonist
HI_102.txt,यूक्रेन,Innocent,Innocent
HI_25.txt,रूस,Protagonist,Antagonist
HI_230.txt,व्लादिमfर पुतिन,Protagonist,Antagonist
HI_161.txt,बाइडेन,Antagonist,Protagonist
HI_161.txt,NATO,Antagonist,Protagonist
HI_317.txt,यूक्रेन,Innocent,Innocent
HI_250.txt,विदेशी मीडिया,Antagonist,Antagonist
HI_1.txt,भारत,Protagonist,Protagonist
HI_279.txt,ब्रिटेन,Protagonist,Innocent
HI_43.txt,मोदी,Protagonist,Innocent
HI_13.txt,भारत,Protagonist,Innocent
HI_65.txt,पश्चिमी देशों,Antagonist,Antagonist
HI_239.txt,नैनीताल,Innocent,Antagonist
HI_83.txt,कीव,Innocent,Antagonist
HI_318.txt,आंद्रेई सिनिसिन,Protagonist,Antagonist
HI_305.txt,पुतिन,Antagonist,Innocent
HI_308.txt,चोए,Protagonist,Antagonist
HI_301.txt,अमेरिकी नागरिकों,Innocent,Antagonist
HI_285.txt,अमेरिका,Protagonist,Antagonist
HI_234.txt,ईएसआरआई इंडिया,Protagonist,Antagonist
HI_2.txt,रूस-,Antagonist,Innocent
HI_118.txt,बच्चे,Innocent,Protagonist
HI_195.txt,नई दिल्ली,Protagonist,Innocent
HI_299.txt,दक्षिण-पूर्व एशिया,Innocent,Innocent
HI_303.txt,गवर्नर,Protagonist,Antagonist
HI_382.txt,अमेरिका,Antagonist,Protagonist
HI_239.txt,कोटद्वार,Innocent,Innocent
HI_73.txt,यूक्रेन,Innocent,Antagonist
HI_62.txt,यूक्रेन,Innocent,Protagonist
HI_119.txt,कुकी,Innocent,Innocent
HI_396.txt,अमेरिका,Antagonist,Antagonist
HI_356.txt,यूक्रेन,Protagonist,Innocent
HI_117.txt,लीबिया,Innocent,Antagonist
HI_281.txt,फ्रांसिस्को सेरा-मार्टिन्स,Protagonist,Antagonist
HI_124.txt,रूस,Antagonist,Antagonist
HI_311.txt,रूस,Protagonist,Innocent
HI_42.txt,भारतीय अधिकारी,Antagonist,Antagonist
HI_187.txt,यूक्रेन,Innocent,Protagonist
HI_391.txt,जो बाइडेन,Protagonist,Innocent
HI_252.txt,यूक्रेनी सेना,Protagonist,Protagonist
HI_57.txt,गैपोनोव,Antagonist,Protagonist
HI_3.txt,इवान,Antagonist,Antagonist
HI_312.txt,अमेरिका,Protagonist,Protagonist
HI_48.txt,वैगनर आर्मी,Protagonist,Innocent
HI_33.txt,भारतीयों,Innocent,Innocent
HI_239.txt,यमकेश्वर,Innocent,Innocent
HI_265.txt,रूस,Protagonist,Antagonist
HI_316.txt,रूस-,Protagonist,Innocent
HI_70.txt,ईरान,Protagonist,Antagonist
HI_91.txt,रूस,Protagonist,Antagonist
HI_23.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_112.txt,यूक्रेनी सैनिकों,Antagonist,Antagonist
HI_49.txt,कसीकोव,Antagonist,Antagonist
HI_314.txt,मोदी,Protagonist,Innocent
HI_207.txt,सीटू,Protagonist,Innocent
HI_113.txt,जॉर्जिया,Innocent,Innocent
HI_124.txt,रूस,Antagonist,Antagonist
HI_115.txt,रूस,Antagonist,Protagonist
HI_161.txt,पोलैंड,Antagonist,Innocent
HI_58.txt,चीन,Antagonist,Antagonist
HI_96.txt,रूस,Antagonist,Antagonist
HI_112.txt,रूस,Innocent,Antagonist
HI_324.txt,दमित्रो कमेनस्चिक,Innocent,Antagonist
HI_22.txt,यूक्रेन,Antagonist,Antagonist
HI_266.txt,रूस,Antagonist,Antagonist
HI_201.txt,मोदी,Protagonist,Innocent
HI_222.txt,भारत,Protagonist,Antagonist
HI_322.txt,डेमोक्रेटिक पार्टी,Protagonist,Antagonist
HI_93.txt,नरेन्द्र मोदी,Protagonist,Innocent
HI_117.txt,इस्लामिक स्टेट,Antagonist,Innocent
HI_281.txt,रूसी वायु सेना,Innocent,Protagonist
HI_386.txt,पुतिन,Protagonist,Protagonist
HI_117.txt,रूस,Protagonist,Antagonist
HI_388.txt,क्रेमलिन,Protagonist,Antagonist
HI_55.txt,अमेरिका,Antagonist,Antagonist
HI_117.txt,अमेरिका,Antagonist,Antagonist
HI_82.txt,मोदी,Protagonist,Protagonist
HI_385.txt,यूक्रेन,Protagonist,Antagonist
HI_196.txt,जेलेंस्की,Protagonist,Antagonist
HI_161.txt,रूस,Antagonist,Antagonist
HI_115.txt,यूक्रेन,Antagonist,Innocent
HI_112.txt,पुतिन,Innocent,Protagonist
HI_131.txt,भारत,Protagonist,Protagonist
HI_325.txt,ज़ेलेंस्की,Protagonist,Innocent
HI_44.txt,भारतीय,Protagonist,Innocent
HI_123.txt,प्रधानमंत्री मोदी,Protagonist,Antagonist
HI_231.txt,सोनम वांगचुक,Protagonist,Protagonist
HI_102.txt,शैक्षणिक संस्था,Innocent,Antagonist
HI_311.txt,सबरीना सिंह,Protagonist,Innocent
HI_267.txt,जेलेंस्की,Protagonist,Innocent
HI_249.txt,यूक्रेन,Protagonist,Antagonist
HI_372.txt,रूस,Antagonist,Innocent
HI_66.txt,रूस,Antagonist,Innocent
HI_396.txt,सैक्स,Protagonist,Innocent
HI_70.txt,तुर्की,Protagonist,Antagonist
HI_306.txt,रूस,Antagonist,Innocent
HI_173.txt,नाटो,Antagonist,Protagonist
HI_368.txt,रूस,Antagonist,Protagonist
HI_319.txt,ज़ेलेंस्की,Protagonist,Antagonist
HI_83.txt,अज्ञात सैनिक,Protagonist,Antagonist
HI_395.txt,पेंटागन,Protagonist,Antagonist
HI_23.txt,रूस,Antagonist,Innocent
HI_307.txt,रूस,Protagonist,Antagonist
HI_203.txt,रूस,Protagonist,Protagonist
HI_304.txt,कुर्स्क,Innocent,Antagonist
HI_145.txt,लागोस,Innocent,Antagonist
HI_364.txt,ब्रिटेन,Protagonist,Innocent
HI_40.txt,इवान,Antagonist,Protagonist
HI_271.txt,यूक्रेन,Innocent,Antagonist
HI_22.txt,रूसी विमान,Innocent,Antagonist
HI_86.txt,रूस,Antagonist,Innocent
HI_166.txt,रूसी सदस्य,Antagonist,Antagonist
HI_250.txt,रूस,Protagonist,Antagonist
HI_388.txt,कीव,Antagonist,Antagonist
HI_394.txt,बाइडेन,Antagonist,Antagonist
HI_117.txt,यूक्रेन,Innocent,Innocent
HI_53.txt,अटलांटिक-पार,Antagonist,Innocent
HI_306.txt,जेलेंस्की,Protagonist,Innocent
HI_172.txt,यूक्रेन,Protagonist,Innocent
HI_278.txt,रूस,Antagonist,Innocent
HI_282.txt,यूक्रेन,Innocent,Protagonist
HI_187.txt,प्रधानमंत्री नरेंद्र,Protagonist,Protagonist
HI_39.txt,भारत,Protagonist,Protagonist
HI_227.txt,यूक्रेनी सैनिक,Protagonist,Antagonist
HI_23.txt,यूक्रेनी सेना,Protagonist,Protagonist
HI_400.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_379.txt,पश्चिमी देश,Antagonist,Protagonist
HI_392.txt,यूक्रेन,Protagonist,Antagonist
HI_45.txt,रूस,Antagonist,Antagonist
HI_192.txt,नॉर्वे,Antagonist,Antagonist
HI_6.txt,यूक्रेन,Innocent,Innocent
HI_112.txt,राष्ट्रपति जेलेंस्की,Antagonist,Innocent
HI_72.txt,यूक्रेन,Innocent,Antagonist
HI_365.txt,यूक्रेन,Protagonist,Protagonist
HI_195.txt,जेलेंस्की,Protagonist,Innocent
HI_130.txt,स्नोहोमिश काउंटी पीयूडी आधिकारिक,Protagonist,Protagonist
HI_274.txt,रूसी लड़ाकू,Antagonist,Antagonist
HI_304.txt,पुतिन,Protagonist,Antagonist
HI_256.txt,अमेरिका,Protagonist,Antagonist
HI_117.txt,उज़्बेकिस्तान,Innocent,Antagonist
HI_233.txt,वैज्ञानिक,Protagonist,Antagonist
HI_276.txt,रूस,Antagonist,Antagonist
HI_258.txt,जॉर्जिया मेलोनी,Protagonist,Innocent
HI_9.txt,पश्चिम,Protagonist,Antagonist
HI_50.txt,कुलदीप सिंह धालीवाल,Protagonist,Protagonist
HI_394.txt,डोनाल्‍ड ट्रंप,Protagonist,Innocent
HI_263.txt,भारत,Protagonist,Antagonist
